"artist","firstName","gender","itemInSession","lastName","length","level","location","sessionId","song","userId"
"Natasha Bedingfield","Lily","F","0","Burns","216.65914","free","New York-Newark-Jersey City, NY-NJ-PA","554","These Words","32"
"Calle 13","Avery","F","95","Watkins","239.3073","paid","San Jose-Sunnyvale-Santa Clara, CA","324","AtrÃÂ©vete te te","30"
"Sondre Lerche","Kate","F","29","Harrell","215.71873","paid","Lansing-East Lansing, MI","605","Modern Nature","97"
"Cecilia","Lily","F","1","Burns","157.77914","free","New York-Newark-Jersey City, NY-NJ-PA","554","Ultimo Baile","32"
"Air","Avery","F","96","Watkins","258.58567","paid","San Jose-Sunnyvale-Santa Clara, CA","324","Mayfair Song","30"
"Five Iron Frenzy","Kate","F","30","Harrell","236.09424","paid","Lansing-East Lansing, MI","605","Canada","97"
"Kings Of Convenience","Lily","F","2","Burns","245.02812","free","New York-Newark-Jersey City, NY-NJ-PA","554","Riot On An Empty Street","32"
"Rhonda Vincent","Avery","F","97","Watkins","142.78485","paid","San Jose-Sunnyvale-Santa Clara, CA","324","You're In My Heart","30"
"Soulwax","Kate","F","31","Harrell","277.002","paid","Lansing-East Lansing, MI","605","E Talking","97"
"Red","Lily","F","3","Burns","227.52608","free","New York-Newark-Jersey City, NY-NJ-PA","554","Mystery of You","32"
"Sugababes","Avery","F","98","Watkins","275.93098","paid","San Jose-Sunnyvale-Santa Clara, CA","324","Overload","30"
"Eminem / Dr. Dre","Lily","F","4","Burns","309.83791","free","New York-Newark-Jersey City, NY-NJ-PA","554","Say What You Say","32"
"Michael Jackson","Kate","F","32","Harrell","278.282","paid","Lansing-East Lansing, MI","605","Scream","97"
"Dominique A","Avery","F","99","Watkins","153.20771","paid","San Jose-Sunnyvale-Santa Clara, CA","324","Le Courage Des Oiseaux","30"
"Linkin Park","Kate","F","33","Harrell","259.86567","paid","Lansing-East Lansing, MI","605","My December","97"
"Five Iron Frenzy","Avery","F","100","Watkins","236.09424","paid","San Jose-Sunnyvale-Santa Clara, CA","324","Canada","30"
"Dear Nora","Avery","F","101","Watkins","59.66322","paid","San Jose-Sunnyvale-Santa Clara, CA","324","Give Me Some Of Yr Love","30"
"The Police","Kate","F","34","Harrell","290.24608","paid","Lansing-East Lansing, MI","605","Message In A Bottle","97"
"Cocoon","Avery","F","102","Watkins","159.97342","paid","San Jose-Sunnyvale-Santa Clara, CA","324","Microwave","30"
"Coldplay","Celeste","F","0","Williams","349.93587","free","Klamath Falls, OR","485","A Rush Of Blood To The Head","53"
"Peter And Gordon","Maia","F","0","Burke","161.14893","free","Houston-The Woodlands-Sugar Land, TX","526","A World Without Love","51"
"Gotye","Avery","F","103","Watkins","360.33261","paid","San Jose-Sunnyvale-Santa Clara, CA","324","Coming Back","30"
"Maps","Kate","F","35","Harrell","255.9473","paid","Lansing-East Lansing, MI","605","To The Sky","97"
"Joshua Radin","Maia","F","1","Burke","169.32526","free","Houston-The Woodlands-Sugar Land, TX","526","I'd Rather Be With You","51"
"D'Angelo","Chloe","F","3","Cuevas","344.94649","paid","San Francisco-Oakland-Hayward, CA","621","When We Get By","49"
"Blockhead","Celeste","F","1","Williams","289.56689","free","Klamath Falls, OR","485","The Music Scene","53"
"Nine Inch Nails","Ayla","F","0","Johnson","300.64281","free","Santa Rosa, CA","588","Terrible Lie","63"
"La Roux","Maia","F","2","Burke","208.03873","free","Houston-The Woodlands-Sugar Land, TX","526","Colourless Colour","51"
"Lil Wayne / Shanell","Kate","F","36","Harrell","216.81587","paid","Lansing-East Lansing, MI","605","American Star","97"
"RÃÂ¶yksopp","Avery","F","104","Watkins","300.14649","paid","San Jose-Sunnyvale-Santa Clara, CA","324","What Else Is There?","30"
"Jack's Mannequin","Chloe","F","4","Cuevas","172.90404","paid","San Francisco-Oakland-Hayward, CA","621","Spinning (Album Version)","49"
"FM Static","Kate","F","37","Harrell","170.81424","paid","Lansing-East Lansing, MI","605","Definitely Maybe","97"
"Joy Division","Avery","F","105","Watkins","209.03138","paid","San Jose-Sunnyvale-Santa Clara, CA","324","Disorder [2007 Re-mastered Album Version]","30"
"N.E.R.D.","Chloe","F","5","Cuevas","259.23873","paid","San Francisco-Oakland-Hayward, CA","621","Rock Star","49"
"Mickie Krause","Kate","F","38","Harrell","204.17261","paid","Lansing-East Lansing, MI","605","Orange TrÃÂ¤gt Nur Die MÃÂ¼llabfuhr (Go West)","97"
"Steadman","Avery","F","106","Watkins","234.1873","paid","San Jose-Sunnyvale-Santa Clara, CA","324","Wave Goodbye (Real/Rhapsody Version)","30"
"The Like","Kate","F","39","Harrell","245.68118","paid","Lansing-East Lansing, MI","605","We Are Lost","97"
"Future Rock","Chloe","F","6","Cuevas","239.90812","paid","San Francisco-Oakland-Hayward, CA","621","Gears","49"
"The All-American Rejects","Harper","M","1","Barrett","213.08036","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Gives You Hell","42"
"Bruce Springsteen","Avery","F","107","Watkins","270.54975","paid","San Jose-Sunnyvale-Santa Clara, CA","324","Born To Run","30"
"OneRepublic","Kate","F","40","Harrell","230.63465","paid","Lansing-East Lansing, MI","605","Say (All I Need)","97"
"Owl City","Chloe","F","7","Cuevas","133.74649","paid","San Francisco-Oakland-Hayward, CA","621","Meteor Shower","49"
"Justin Nozuka","Harper","M","2","Barrett","215.64036","paid","New York-Newark-Jersey City, NY-NJ-PA","404","I'm In Peace","42"
"Marina And The Diamonds","Chloe","F","8","Cuevas","262.97424","paid","San Francisco-Oakland-Hayward, CA","621","I Am Not a Robot","49"
"The Serendipity Singers","Avery","F","108","Watkins","163.21261","paid","San Jose-Sunnyvale-Santa Clara, CA","324","Don't Let The Rain Come Down (Crooked Little Man)","30"
"Haujobb","Kate","F","41","Harrell","225.12281","paid","Lansing-East Lansing, MI","605","Maternal Instinct","97"
"Cyndi Lauper","Harper","M","3","Barrett","156.96934","paid","New York-Newark-Jersey City, NY-NJ-PA","404","My Baby Just Cares For Me","42"
"Usher featuring will.i.am","Avery","F","109","Watkins","395.72853","paid","San Jose-Sunnyvale-Santa Clara, CA","324","OMG","30"
"Depeche Mode","Chloe","F","9","Cuevas","397.42649","paid","San Francisco-Oakland-Hayward, CA","621","Everything Counts (Live) (Single Version)","49"
"Red Hot Chili Peppers","Harper","M","4","Barrett","240.32608","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Especially In Michigan (Album Version)","42"
"3 Doors Down","Kate","F","42","Harrell","233.74322","paid","Lansing-East Lansing, MI","605","Kryptonite","97"
"The Newbeats","Harper","M","5","Barrett","109.24363","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Bread And Butter","42"
"Kings Of Leon","Kate","F","43","Harrell","260.38812","paid","Lansing-East Lansing, MI","605","Dusty","97"
"Los Lobos","Avery","F","110","Watkins","174.18404","paid","San Jose-Sunnyvale-Santa Clara, CA","324","La Bamba","30"
"Drake / Kanye West / Lil Wayne / Eminem","Harper","M","7","Barrett","357.66812","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Forever","42"
"Ginuwine","Chloe","F","10","Cuevas","244.27057","paid","San Francisco-Oakland-Hayward, CA","621","I'm In Love","49"
"Descendents","Avery","F","111","Watkins","89.23383","paid","San Jose-Sunnyvale-Santa Clara, CA","324","I'm Not A Loser","30"
"Jennifer Love Hewitt","Kate","F","44","Harrell","222.17098","paid","Lansing-East Lansing, MI","605","BareNaked","97"
"The Cinematic Orchestra","Chloe","F","11","Cuevas","613.74649","paid","San Francisco-Oakland-Hayward, CA","621","Burn Out","49"
"La Fuga","Harper","M","8","Barrett","217.70404","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Baja por diversion (directo 05)","42"
"Killswitch Engage","Kate","F","45","Harrell","259.89179","paid","Lansing-East Lansing, MI","605","Hope Is... (Album Version)","97"
"Kid Cudi Vs Crookers","Harper","M","9","Barrett","162.97751","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Day 'N' Nite","42"
"Beirut","Kate","F","46","Harrell","213.68118","paid","Lansing-East Lansing, MI","605","La Llorona","97"
"Fall Out Boy","Harper","M","10","Barrett","181.36771","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Dance_ Dance","42"
"Christina Aguilera / Lil' Kim / Mya / Pink","Kate","F","47","Harrell","264.93342","paid","Lansing-East Lansing, MI","605","Lady Marmalade","97"
"Harold Budd","Harper","M","11","Barrett","392.85506","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Algebra Of Darkness (Album Version)","42"
"Eric Burdon & War","Kate","F","48","Harrell","281.93914","paid","Lansing-East Lansing, MI","605","Jimbo (Album Version)","97"
"Cass McCombs","Harper","M","12","Barrett","234.13506","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Deseret","42"
"The Black Keys","Kate","F","49","Harrell","139.51955","paid","Lansing-East Lansing, MI","605","I'll Be Your Man","97"
"Leona Naess","Harper","M","13","Barrett","223.03302","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Christmas","42"
"Alliance Ethnik","Kate","F","50","Harrell","252.21179","paid","Lansing-East Lansing, MI","605","ReprÃÂ©sente","97"
"Nando Reis","Harper","M","14","Barrett","254.6673","paid","New York-Newark-Jersey City, NY-NJ-PA","404","A Letra ""A","42"
"Kris Allen","Kate","F","55","Harrell","212.50567","paid","Lansing-East Lansing, MI","605","Live Like We're Dying","97"
"Muse","Kate","F","56","Harrell","224.44363","paid","Lansing-East Lansing, MI","605","Muscle Museum (Soulwax Remix)","97"
"Goldfrapp","Harper","M","15","Barrett","228.0224","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Lovely Head","42"
"Slash","Kate","F","57","Harrell","189.23057","paid","Lansing-East Lansing, MI","605","Doctor Alibi (featuring Lemmy Kilmister)","97"
"D.R.I.","Harper","M","16","Barrett","66.61179","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Stupid_ Stupid War (Dealing With It)","42"
"Beastie Boys","Harper","M","17","Barrett","211.722","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Unite (2009 Digital Remaster)","42"
"Cat Power","Kate","F","58","Harrell","218.3571","paid","Lansing-East Lansing, MI","605","Hate","97"
"Kings Of Leon","Harper","M","18","Barrett","201.79546","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Revelry","42"
"Hot Water Music","Kate","F","59","Harrell","201.40363","paid","Lansing-East Lansing, MI","605","Translocation","97"
"Miranda Lambert","Harper","M","19","Barrett","251.61098","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Me And Charlie Talking","42"
"Brandy duet with Monica","Kate","F","60","Harrell","294.79138","paid","Lansing-East Lansing, MI","605","The Boy Is Mine (Duet With Monica) (LP Version)","97"
"The Heavy","Harper","M","20","Barrett","197.35465","paid","New York-Newark-Jersey City, NY-NJ-PA","404","How You Like Me Now?","42"
"Streetlight Manifesto","Kate","F","61","Harrell","327.91465","paid","Lansing-East Lansing, MI","605","Point/Counterpoint (Album Version)","97"
"Blitzen Trapper","Harper","M","21","Barrett","171.15383","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Murder Babe (Album)","42"
"Megan McCauley","Harper","M","22","Barrett","228.57098","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Die For You","42"
"Jack Johnson","Kate","F","62","Harrell","207.64689","paid","Lansing-East Lansing, MI","605","Better Together","97"
"Passion Pit","Harper","M","23","Barrett","243.69587","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Eyes As Candles","42"
"Strunz & Farah","Aleena","F","0","Kirby","315.32363","paid","Waterloo-Cedar Falls, IA","619","Zagros","44"
"Minus The Bear","Kate","F","63","Harrell","230.45179","paid","Lansing-East Lansing, MI","605","Part 2","97"
"Van Halen","Harper","M","24","Barrett","102.5824","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Eruption (Album Version)","42"
"Pavement","Kate","F","64","Harrell","149.83791","paid","Lansing-East Lansing, MI","605","Heaven Is A Truck","97"
"Alliance Ethnik","Harper","M","25","Barrett","195.94404","paid","New York-Newark-Jersey City, NY-NJ-PA","404","SinceritÃÂ© Et Jalousie","42"
"Pieces Of A Dream","Aleena","F","1","Kirby","311.562","paid","Waterloo-Cedar Falls, IA","619","Keep It Smooth","44"
"Creedence Clearwater Revival","Kate","F","65","Harrell","315.42812","paid","Lansing-East Lansing, MI","605","Born On The Bayou","97"
"Anouk","Harper","M","26","Barrett","268.5122","paid","New York-Newark-Jersey City, NY-NJ-PA","404","It's So Hard","42"
"Jaco Pastorius Big Band","Aleena","F","2","Kirby","69.3024","paid","Waterloo-Cedar Falls, IA","619","Amerika (Album Version)","44"
"Avril Lavigne","Aleena","F","3","Kirby","222.9024","paid","Waterloo-Cedar Falls, IA","619","I'm With You","44"
"Gonzalo Rubalcaba","Kate","F","66","Harrell","525.47873","paid","Lansing-East Lansing, MI","605","Circuito III","97"
"BjÃÂ¶rk","Harper","M","27","Barrett","348.57751","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Undo","42"
"Ska-P","Aleena","F","4","Kirby","298.13506","paid","Waterloo-Cedar Falls, IA","619","Casposos","44"
"The Strokes","Harper","M","28","Barrett","155.34975","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Is This It","42"
"Jesse Belvin","Aleena","F","5","Kirby","184.63302","paid","Waterloo-Cedar Falls, IA","619","Goodnight My Love","44"
"Alliance Ethnik","Harper","M","29","Barrett","265.76934","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Creil City","42"
"The Gerbils","Kate","F","67","Harrell","27.01016","paid","Lansing-East Lansing, MI","605","(iii)","97"
"KJ-52","Kate","F","68","Harrell","275.77424","paid","Lansing-East Lansing, MI","605","Life After Death","97"
"Mariah Carey","Aleena","F","7","Kirby","242.96444","paid","Waterloo-Cedar Falls, IA","619","All I Want For Christmas Is You","44"
"Glen Hansard & Marketa Irglova","Harper","M","30","Barrett","282.67057","paid","New York-Newark-Jersey City, NY-NJ-PA","404","The Moon (Album version)","42"
"Dion & The Belmonts","Kate","F","69","Harrell","152.31955","paid","Lansing-East Lansing, MI","605","A Teenager In Love","97"
"Jack Johnson","Kynnedi","F","0","Sanchez","236.93016","free","Cedar Rapids, IA","600","Bubble Toes","89"
"Beastie Boys","Aleena","F","8","Kirby","172.22485","paid","Waterloo-Cedar Falls, IA","619","The Maestro","44"
"Lesley Gore","Kate","F","70","Harrell","134.37342","paid","Lansing-East Lansing, MI","605","It's My Party","97"
"Dr. Dre / Snoop Dogg","Harper","M","31","Barrett","161.51465","paid","New York-Newark-Jersey City, NY-NJ-PA","404","The Next Episode","42"
"Pearl Jam","Aleena","F","9","Kirby","67.44771","paid","Waterloo-Cedar Falls, IA","619","Encore Break","44"
"Cake","Kynnedi","F","1","Sanchez","179.09506","free","Cedar Rapids, IA","600","Commissioning A Symphony In C","89"
"Phoenix","Kate","F","71","Harrell","278.07302","paid","Lansing-East Lansing, MI","605","Rome","97"
"Alesana","Aleena","F","10","Kirby","285.51791","paid","Waterloo-Cedar Falls, IA","619","Seduction (album)","44"
"The Kooks","Harper","M","32","Barrett","168.72444","paid","New York-Newark-Jersey City, NY-NJ-PA","404","She Moves In Her Own Way","42"
"Dakis","Harper","M","33","Barrett","162.48118","paid","New York-Newark-Jersey City, NY-NJ-PA","404","La Petite Marie (2005 Digital Remaster)","42"
"Limp Bizkit","Kate","F","72","Harrell","214.5171","paid","Lansing-East Lansing, MI","605","Rollin' (Air Raid Vehicle)","97"
"JET","Aleena","F","11","Kirby","261.3024","paid","Waterloo-Cedar Falls, IA","619","Move On (Album Version)","44"
"Mickie Krause","Harper","M","34","Barrett","204.17261","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Orange TrÃÂ¤gt Nur Die MÃÂ¼llabfuhr (Go West)","42"
"Hot Chip","Kate","F","73","Harrell","314.69669","paid","Lansing-East Lansing, MI","605","My Piano (DJ-Kicks)","97"
"Yung Berg","Aleena","F","12","Kirby","230.63465","paid","Waterloo-Cedar Falls, IA","619","Do That There (featuring Dude 'N Nem)","44"
"Kings Of Leon","Harper","M","35","Barrett","237.53098","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Closer","42"
"Johan","Aleena","F","13","Kirby","190.27546","paid","Waterloo-Cedar Falls, IA","619","Life On Mars","44"
"Crystal Castles","Kate","F","74","Harrell","138.91873","paid","Lansing-East Lansing, MI","605","Love And Caring","97"
"Thirteen Senses","Harper","M","36","Barrett","286.45832","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Lead Us","42"
"Eisbrecher","Kate","F","76","Harrell","241.89342","paid","Lansing-East Lansing, MI","605","Adrenalin","97"
"Buckcherry","Aleena","F","14","Kirby","201.79546","paid","Waterloo-Cedar Falls, IA","619","Crazy Bitch (Album Version)","44"
"Band Of Horses","Harper","M","37","Barrett","187.0624","paid","New York-Newark-Jersey City, NY-NJ-PA","404","The General Specific (Album)","42"
"Darkseed","Kate","F","77","Harrell","250.33098","paid","Lansing-East Lansing, MI","605","Speak Silence","97"
"Caetano Veloso","Aleena","F","15","Kirby","223.97342","paid","Waterloo-Cedar Falls, IA","619","O Samba E O Tango","44"
"Maria Arredondo","Harper","M","38","Barrett","243.74812","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Burning","42"
"Boyzone","Aleena","F","16","Kirby","219.81995","paid","Waterloo-Cedar Falls, IA","619","All That I Need","44"
"Coldplay","Kate","F","78","Harrell","273.47546","paid","Lansing-East Lansing, MI","605","Trouble","97"
"matchbox twenty","Harper","M","39","Barrett","229.14567","paid","New York-Newark-Jersey City, NY-NJ-PA","404","Unwell (Album Version)","42"
"Sussie 4","Aleena","F","17","Kirby","331.33669","paid","Waterloo-Cedar Falls, IA","619","On Time","44"
